,BOROUGH,ADDRESS,ZIP,TANK_NUM,INSPECTION_DATE,INTERNAL_STRUCTURE,EXTERNAL_STRUCTURE,SEDIMENT,BIOLOGICAL_GROWTH,DEBRIS_INSECTS,RODENT_BIRD,COLIFORM,ECOLI,MEET_STANDARDS,LATITUDE,LONGITUDE,COMMUNITY_BOARD,COUNCIL_DISTRICT,CENSUS_TRACT
16015,BROOKLYN,1 Brookdale Plaza,11212.0,1,2024-04-09 00:00:00,N,N,N,N,N,N,N,N,,40.654163,-73.911584,17.0,42.0,890.0
16018,BRONX,3750 Hudson Manor Terrace,10463.0,1,2024-12-11 00:00:00,N,N,N,N,N,N,N,N,,40.888713,-73.915597,8.0,11.0,309.0
16023,MANHATTAN,311 EAST   72 STREET,10021.0,1,2020-07-23 00:00:00,N,N,N,N,N,N,N,N,Y,40.768481,-73.957581,8.0,5.0,126.0
16030,MANHATTAN,136 WEST   55 STREET,10019.0,1,2020-12-16 00:00:00,N,N,N,N,N,N,N,N,Y,40.76358,-73.979474,5.0,4.0,137.0
16036,MANHATTAN,120 Liberty Street,10006.0,1,2024-12-30 00:00:00,N,N,N,N,N,N,N,N,,40.71002,-74.012408,1.0,1.0,13.0
16037,MANHATTAN,109 East 31st Street,10016.0,1,2021-09-10 00:00:00,N,N,N,N,N,N,N,N,,40.744946,-73.982147,5.0,2.0,72.0
16057,MANHATTAN,160 VARICK ST,10013.0,1,2024-04-13 00:00:00,N,N,N,N,N,N,N,N,,40.726615,-74.005617,2.0,3.0,37.0
16060,MANHATTAN,140 Fifth Avenue,10011.0,1,2024-04-25 00:00:00,N,N,N,N,N,N,N,N,,40.739005,-73.991448,5.0,3.0,54.0
16062,MANHATTAN,15 BIALYSTOKER PLACE,10002.0,1,2020-10-20 00:00:00,N,N,N,N,N,N,N,N,Y,40.71566,-73.982977,3.0,1.0,12.0
16063,MANHATTAN,333 East 45th Street,10017.0,1,2024-04-30 00:00:00,N,N,N,N,N,N,N,N,,40.751391,-73.969917,6.0,4.0,90.0
16065,MANHATTAN,560 7th Avenue,10018.0,2,2022-11-16 00:00:00,N,N,N,N,N,N,N,N,,40.754847,-73.987833,5.0,3.0,113.0
16083,MANHATTAN,60 Centre street,10007.0,2,2024-12-19 00:00:00,N,N,N,N,N,N,N,N,,40.714467,-74.002503,1.0,1.0,29.0
16085,MANHATTAN,1295 5 AVE,10029.0,1,2021-04-07 00:00:00,N,N,N,N,N,N,N,N,,40.797152,-73.949013,11.0,9.0,17402.0
16087,MANHATTAN,1000 Third Avenue,10022.0,1,2020-08-30 00:00:00,N,N,N,N,N,N,N,N,,40.761894,-73.966349,8.0,4.0,11402.0
16090,BROOKLYN,1 PIERREPONT STREET,11201.0,1,2020-10-27 00:00:00,N,N,N,N,N,N,N,N,Y,40.696574,-73.997032,2.0,33.0,301.0
16092,MANHATTAN,271 West 47th Street,10036.0,1,2021-09-16 00:00:00,N,N,N,N,N,N,N,N,,40.760048,-73.986608,5.0,3.0,125.0
16117,MANHATTAN,1221 Avenue of the Americas,10036.0,2,2022-08-22 00:00:00,N,N,N,N,N,N,N,N,,40.759101,-73.982136,5.0,4.0,125.0
16131,MANHATTAN,405 Park Avenue,10022.0,1,2020-11-05 00:00:00,N,N,N,N,N,N,N,N,,40.759826,-73.972036,5.0,4.0,100.0
16175,MANHATTAN,210 EAST 15TH STREET,10003.0,1,2021-06-03 00:00:00,N,N,N,N,N,N,N,N,,40.733647,-73.985917,6.0,2.0,48.0
16177,MANHATTAN,129 West 67th Street,10023.0,1,2023-07-07 00:00:00,N,N,N,N,N,N,N,N,,40.774919,-73.982745,7.0,6.0,153.0
16180,BROOKLYN,45 Monroe place,11201.0,1,2022-06-23 00:00:00,A,N,N,N,N,N,N,N,,40.695822,-73.992802,2.0,33.0,502.0
16182,MANHATTAN,9 East 40th street,10016.0,1,2024-12-17 00:00:00,N,N,N,N,N,N,N,N,,40.751915,-73.981131,5.0,4.0,82.0
16186,MANHATTAN,400 EAST 56 STREET,10022.0,1,2024-10-17 00:00:00,N,N,N,N,N,N,N,N,,40.757488,-73.963078,6.0,5.0,10601.0
16190,MANHATTAN,233 WEST   77 STREET,10024.0,1,2020-05-19 00:00:00,N,N,N,N,N,N,N,N,Y,40.782601,-73.98109,7.0,6.0,163.0
16191,MANHATTAN,55 West 21st Street,10010.0,1,2021-03-30 00:00:00,N,N,N,N,N,N,N,N,,40.740998,-73.992234,5.0,3.0,58.0
16193,MANHATTAN,888 7 AVENUE,10106.0,1,2020-05-09 00:00:00,N,N,N,N,N,N,N,N,Y,40.765015,-73.980416,5.0,4.0,137.0
16204,MANHATTAN,120 LIBERTY STREET,10006.0,1,2020-10-05 00:00:00,N,N,N,N,N,N,N,N,Y,40.71002,-74.012408,1.0,1.0,13.0
16215,MANHATTAN,700 Columbus Ave,10025.0,1,2023-10-18 00:00:00,N,N,N,N,N,N,N,N,,40.7917,-73.968386,7.0,6.0,181.0
16223,MANHATTAN,41 WEST 86 STREET,10024.0,1,2024-12-23 00:00:00,N,N,N,N,N,N,N,N,,40.785975,-73.970934,7.0,6.0,173.0
16228,MANHATTAN,216 west 100st,10025.0,1,2023-10-15 00:00:00,N,N,N,N,N,N,N,N,,40.796965,-73.969308,7.0,7.0,187.0
16240,QUEENS,45-55 PEARSON STREET,11101.0,1,2020-03-02 00:00:00,N,N,N,N,N,N,N,N,Y,40.745187,-73.944224,2.0,26.0,19.0
16246,MANHATTAN,311 EAST   38 STREET,10016.0,1,2020-12-29 00:00:00,N,N,N,N,N,N,N,N,Y,40.747041,-73.973416,6.0,4.0,78.0
16253,BROOKLYN,470 VANDERBILT AVENUE,11238.0,1,2020-05-26 00:00:00,N,N,N,N,N,N,N,N,Y,40.683049,-73.967824,2.0,35.0,199.0
16261,MANHATTAN,549 WEST  123 STREET,10027.0,1,2020-08-21 00:00:00,N,N,N,N,N,N,N,N,Y,40.811961,-73.959449,9.0,7.0,211.0
16270,MANHATTAN,333 E 56 ST,10022.0,1,2020-06-10 00:00:00,N,N,N,N,N,N,N,N,,40.758265,-73.964879,6.0,5.0,108.0
16274,MANHATTAN,63 Madison Avenue,10016.0,2,2023-09-25 00:00:00,N,N,N,N,N,N,N,N,,40.743478,-73.98607,5.0,2.0,56.0
16278,MANHATTAN,43 FIFTH AVENUE,10003.0,1,2020-09-08 00:00:00,N,N,N,N,N,N,N,N,,40.734125,-73.99497,2.0,2.0,61.0
16284,MANHATTAN,1201 Broadway,10001.0,1,2024-04-27 00:00:00,N,N,N,N,N,N,N,N,,40.745869,-73.988635,5.0,3.0,76.0
16301,MANHATTAN,119 East 29th Street,10016.0,1,2022-11-18 00:00:00,N,N,N,N,N,N,N,N,,40.743511,-73.982573,5.0,2.0,72.0
16305,MANHATTAN,30 BEEKMAN PLACE,10022.0,1,2020-06-09 00:00:00,N,N,N,N,N,N,N,N,Y,40.753681,-73.964549,6.0,4.0,8603.0
16313,MANHATTAN,310 Duke Ellington Boulevard,10025.0,1,2021-10-13 00:00:00,N,N,N,N,N,N,N,N,,40.801883,-73.969183,7.0,6.0,191.0
16317,MANHATTAN,729 Seventh Ave,10019.0,1,2024-09-21 00:00:00,N,N,N,N,N,N,N,N,,40.760103,-73.983973,5.0,4.0,125.0
16323,MANHATTAN,230 WEST END AVENUE,10023.0,1,2020-10-01 00:00:00,N,N,N,N,N,N,N,N,Y,40.778778,-73.985214,7.0,6.0,159.0
16336,MANHATTAN,550 7th Ave,10018.0,1,2021-11-20 00:00:00,N,N,N,N,N,N,N,N,,40.754468,-73.988103,5.0,3.0,113.0
16346,MANHATTAN,389 Fifth Ave,10016.0,1,2024-03-02 00:00:00,N,N,N,N,N,N,N,N,,40.749813,-73.983546,5.0,4.0,82.0
16371,MANHATTAN,440 EAST   62 STREET,10065.0,1,2020-04-07 00:00:00,N,N,N,N,N,N,N,N,Y,40.760698,-73.958759,8.0,5.0,10602.0
16385,STATEN ISLAND,700 VICTORY BOULEVARD,10301.0,1,2023-09-07 00:00:00,N,N,N,N,N,N,N,N,,40.625527,-74.092492,1.0,49.0,39.0
16398,MANHATTAN,363 East 76 Street,10021.0,1,2024-11-22 00:00:00,N,N,N,N,N,N,N,N,,40.770803,-73.95507,8.0,5.0,134.0
16399,BRONX,2420 SEDGWICK AVENUE,10468.0,1,2020-09-23 00:00:00,N,N,N,N,N,N,N,N,Y,40.864433,-73.908922,7.0,14.0,261.0
16401,BROOKLYN,215 Willoughby Avenue,11205.0,1,2023-05-19 00:00:00,N,N,N,N,N,N,N,N,,40.692179,-73.96306,2.0,35.0,193.0
16406,MANHATTAN,45 E. 45th Street,10017.0,1,2024-05-01 00:00:00,N,N,N,N,N,N,N,N,,40.754538,-73.977398,5.0,4.0,94.0
16410,MANHATTAN,23 West 47th Street,10036.0,1,2022-11-18 00:00:00,N,N,N,N,N,N,N,N,,40.757083,-73.979552,5.0,4.0,96.0
16412,MANHATTAN,555 8TH Ave,10018.0,1,2022-10-22 00:00:00,N,N,N,N,N,N,N,N,,40.754477,-73.991814,4.0,3.0,111.0
16413,MANHATTAN,580-582 BROADWAY,10012.0,1,2023-02-14 00:00:00,N,N,N,N,N,N,N,N,,40.724658,-73.997413,2.0,1.0,43.0
16415,BROOKLYN,3161 Brighton 6th Street,11235.0,1,2023-11-06 00:00:00,N,N,N,N,N,N,N,N,,40.575657,-73.961105,13.0,48.0,36002.0
16419,MANHATTAN,1107 5 AVENUE,10128.0,1,2020-07-20 00:00:00,N,N,N,N,N,N,N,N,Y,40.785246,-73.957696,8.0,4.0,16001.0
16421,MANHATTAN,30 EAST 37TH STREET,10016.0,1,2023-09-06 00:00:00,N,N,N,N,N,N,N,N,,40.749505,-73.981211,6.0,4.0,82.0
16425,MANHATTAN,75 Central Park West,10023.0,1,2024-07-24 00:00:00,N,N,N,N,N,N,N,N,,40.773348,-73.978063,7.0,6.0,153.0
16427,MANHATTAN,15 West 18th Street,10011.0,1,2023-05-26 00:00:00,N,N,N,N,N,N,N,N,,40.738851,-73.992599,5.0,3.0,54.0
16429,MANHATTAN,270 BROADWAY,10007.0,2,2020-09-29 00:00:00,N,N,N,N,N,N,N,N,Y,40.714022,-74.006442,1.0,1.0,21.0
16431,MANHATTAN,311 West 43rd Street,10036.0,1,2023-08-05 00:00:00,N,N,N,N,N,N,N,N,,40.75818,-73.989922,4.0,3.0,121.0
16434,MANHATTAN,8 West 13th Street,10011.0,1,2022-11-18 00:00:00,N,N,N,N,N,N,N,N,,40.735569,-73.99475,2.0,3.0,63.0
16438,MANHATTAN,785 Park Avenue,10021.0,1,2022-08-03 00:00:00,N,N,A,N,N,N,N,N,,40.772002,-73.963156,8.0,4.0,128.0
16439,MANHATTAN,11 FT GEORGE HILL,10040.0,1,2020-06-17 00:00:00,N,N,N,N,N,N,N,N,Y,40.857442,-73.92782,12.0,10.0,283.0
16443,MANHATTAN,39 W 32 ST,10001.0,1,2020-12-31 00:00:00,N,N,N,N,N,N,N,N,,40.747653,-73.98665,5.0,4.0,76.0
16444,MANHATTAN,54 WEST   74 STREET,10023.0,1,2020-11-05 00:00:00,N,N,N,N,N,N,N,N,Y,40.778157,-73.976502,7.0,6.0,157.0
16446,MANHATTAN,150 West 25 Street,10001.0,1,2022-07-09 00:00:00,N,N,N,N,N,N,N,N,,40.744785,-73.993313,4.0,3.0,91.0
16447,BRONX,2500 JOHNSON AVENUE,10463.0,1,2020-10-15 00:00:00,N,N,N,N,N,N,N,N,Y,40.877162,-73.917861,8.0,11.0,29302.0
16449,MANHATTAN,2441 A.C. Powell Blvd,10030.0,1,2024-05-20 00:00:00,N,N,N,N,N,N,N,N,,40.819809,-73.940401,10.0,9.0,232.0
16451,MANHATTAN,178 East 70th Street,10021.0,1,2024-08-23 00:00:00,N,N,N,N,N,N,N,N,,40.768689,-73.962187,8.0,4.0,120.0
16453,BRONX,1950 Hutchinson River Parkway,10461.0,1,2024-09-30 00:00:00,N,N,N,N,N,N,N,N,,40.851353,-73.835612,10.0,13.0,300.0
16458,QUEENS,172-90 Highland Ave,11432.0,1,2022-04-27 00:00:00,N,N,N,N,N,N,N,N,,40.713561,-73.787962,8.0,24.0,466.0
16460,MANHATTAN,216 west 100th street,10025.0,1,2020-12-06 00:00:00,N,N,N,N,N,N,N,N,,40.796965,-73.969308,7.0,7.0,187.0
16462,MANHATTAN,455 Madison Avenue,10022.0,1,2023-06-22 00:00:00,N,N,N,N,N,N,N,N,,40.758114,-73.975393,5.0,4.0,102.0
16464,MANHATTAN,750 7 AVENUE,10019.0,2,2020-04-09 00:00:00,N,N,N,N,N,N,N,N,Y,40.760753,-73.983525,5.0,4.0,125.0
16473,MANHATTAN,125 Delancy Street,10002.0,1,2023-09-28 00:00:00,N,N,N,N,N,N,N,N,,40.718383,-73.987681,3.0,1.0,18.0
16485,MANHATTAN,1328 Broadway,10001.0,1,2022-11-29 00:00:00,N,N,N,N,N,N,N,N,,40.750316,-73.987379,5.0,4.0,76.0
16491,MANHATTAN,585 West End Avenue,10024.0,1,2022-08-04 00:00:00,N,N,N,N,N,N,N,N,,40.790566,-73.977118,7.0,6.0,175.0
16509,MANHATTAN,448 RIVERSIDE DR,10027.0,1,2020-03-04 00:00:00,N,N,N,N,N,N,N,N,,40.809427,-73.965375,9.0,7.0,205.0
16511,QUEENS,29-27 Queens plaza north,11101.0,1,2020-12-26 00:00:00,N,N,A,N,N,N,N,N,,40.749915,-73.93663,1.0,26.0,33.0
16515,MANHATTAN,15 WEST   46 STREET,10036.0,1,2020-06-19 00:00:00,N,N,N,N,N,N,N,N,Y,40.756378,-73.979826,5.0,4.0,96.0
16516,QUEENS,109-10 Queens Boulevard,11375.0,1,2022-04-20 00:00:00,N,N,N,N,N,N,N,N,,40.72038,-73.841585,6.0,29.0,737.0
16526,MANHATTAN,135 East 71st Street,10021.0,1,2023-12-05 00:00:00,N,N,A,N,N,N,N,N,,40.769944,-73.963165,8.0,4.0,128.0
16534,MANHATTAN,70 Park Ave,10016.0,1,2021-08-12 00:00:00,N,N,N,N,N,N,N,N,,40.74976,-73.979403,6.0,4.0,82.0
16536,MANHATTAN,321 EAST   45 STREET,10017.0,1,2020-11-04 00:00:00,N,N,N,N,N,N,N,N,Y,40.751473,-73.970119,6.0,4.0,90.0
16537,MANHATTAN,460 West 34 Street,10001.0,1,2020-04-02 00:00:00,N,N,N,N,N,N,N,N,,40.754329,-73.998578,4.0,3.0,103.0
16547,MANHATTAN,1065 Lexington Avenue,10021.0,1,2022-07-13 00:00:00,N,N,N,N,N,N,N,N,,40.772663,-73.96056,8.0,4.0,128.0
16566,MANHATTAN,66 West 94th Street,10025.0,1,2023-10-23 00:00:00,N,N,N,N,N,N,N,N,,40.791258,-73.967772,7.0,6.0,177.0
16569,MANHATTAN,228 EAST 45 STREET,10017.0,1,2020-10-03 00:00:00,N,N,N,N,N,N,N,N,,40.752355,-73.972266,6.0,4.0,90.0
16575,MANHATTAN,1065 Lexington Ave,10021.0,1,2020-07-14 00:00:00,N,N,N,N,N,N,N,N,,40.772663,-73.96056,8.0,4.0,128.0
16576,MANHATTAN,119 West 56th Street,10019.0,1,2023-02-27 00:00:00,N,N,N,N,N,N,N,N,,40.764019,-73.978535,5.0,4.0,137.0
16577,MANHATTAN,675 Third Avenue,10017.0,1,2021-12-04 00:00:00,N,N,N,N,N,N,N,N,,40.750791,-73.973963,6.0,4.0,88.0
16582,MANHATTAN,71 WEST   47 STREET,10036.0,1,2020-03-28 00:00:00,N,N,N,N,N,N,N,N,Y,40.757553,-73.98066,5.0,4.0,96.0
16583,MANHATTAN,366 Madison Avenue,10017.0,1,2021-09-25 00:00:00,N,N,N,N,N,N,N,N,,40.755046,-73.977654,5.0,4.0,94.0
16598,MANHATTAN,116 East 27th Street,10016.0,1,2022-07-18 00:00:00,N,N,N,N,N,N,N,N,,40.742344,-73.983688,5.0,2.0,68.0
16600,BRONX,1125 University Ave,10452.0,1,2022-06-02 00:00:00,N,N,N,N,N,N,N,N,,40.836953,-73.928409,4.0,16.0,193.0
16601,MANHATTAN,500 8th Avenue,10018.0,1,2020-06-03 00:00:00,N,N,N,N,N,N,N,N,,40.752943,-73.992904,5.0,3.0,109.0
16608,MANHATTAN,333 east 95th st,10128.0,1,2020-09-08 00:00:00,N,N,N,N,N,N,N,N,,40.783197,-73.946677,8.0,5.0,15601.0
16632,MANHATTAN,1980 Park Avenue,10037.0,1,2020-10-08 00:00:00,N,N,N,N,N,N,N,N,Y,40.810438,-73.935308,11.0,9.0,210.0
16633,MANHATTAN,450 W 33 ST,10001.0,1,2022-11-03 00:00:00,N,N,N,N,N,N,N,N,,40.753574,-73.998838,4.0,3.0,103.0
16637,MANHATTAN,59 West 46 Street,10036.0,1,2024-12-24 00:00:00,N,N,N,N,N,N,N,N,,40.756803,-73.980841,5.0,4.0,96.0
16648,MANHATTAN,131 WEST   35 STREET,10001.0,1,2020-07-18 00:00:00,N,N,N,N,N,N,N,N,Y,40.750999,-73.988559,5.0,3.0,109.0
16649,MANHATTAN,112 EAST   19 STREET,10003.0,1,2020-05-21 00:00:00,N,N,N,N,N,N,N,N,Y,40.737267,-73.987074,5.0,2.0,50.0
16655,MANHATTAN,152 West 57th Street,10019.0,2,2024-05-04 00:00:00,N,N,N,N,N,N,N,N,,40.765185,-73.979279,5.0,4.0,137.0
16656,QUEENS,71-15 Beach Channel Drive,11692.0,1,2022-02-17 00:00:00,N,N,N,N,N,N,N,N,,40.592035,-73.800011,14.0,31.0,954.0
16658,MANHATTAN,166 EAST 96 STREET,10128.0,1,2023-10-06 00:00:00,N,N,N,N,N,N,N,N,,40.785512,-73.950113,8.0,5.0,15801.0
16663,MANHATTAN,85 5 AVENUE,10003.0,1,2020-11-14 00:00:00,N,N,N,N,N,N,N,N,Y,40.737416,-73.992581,5.0,2.0,52.0
16670,QUEENS,107-10 Shore front Parkway,11694.0,1,2020-10-16 00:00:00,N,N,N,N,N,N,N,N,,40.580259,-73.828295,14.0,32.0,938.0
16675,MANHATTAN,210 East 15th STreet,10003.0,1,2020-09-25 00:00:00,N,N,A,N,N,N,N,N,,40.733647,-73.985917,6.0,2.0,48.0
16678,MANHATTAN,109 E. 42nd Street,10017.0,4,2021-10-27 00:00:00,N,N,N,N,N,N,N,N,,40.751862,-73.977034,5.0,4.0,92.0
16680,MANHATTAN,4 EAST   70 STREET,10021.0,1,2020-08-11 00:00:00,N,N,N,N,N,N,N,N,Y,40.771002,-73.967666,8.0,4.0,122.0
16697,MANHATTAN,233 West 77th Street,10024.0,1,2024-05-22 00:00:00,N,N,N,N,N,N,N,N,,40.782601,-73.98109,7.0,6.0,163.0
16698,MANHATTAN,2450 Frederick Douglass Blvd,10027.0,1,2023-07-27 00:00:00,N,N,N,N,N,N,N,N,,40.814032,-73.948339,10.0,9.0,226.0
16699,MANHATTAN,65 WEST 55TH STREET,10019.0,1,2024-09-24 00:00:00,N,N,N,N,N,N,N,N,,40.762501,-73.976868,5.0,4.0,104.0
16701,MANHATTAN,139 Fulton St,10038.0,1,2024-04-24 00:00:00,N,N,N,N,N,N,N,N,,40.710385,-74.008051,1.0,1.0,1501.0
16707,MANHATTAN,154 West 93rd Street,10025.0,1,2020-11-14 00:00:00,N,N,N,N,N,N,N,N,,40.791709,-73.970802,7.0,6.0,177.0
16711,MANHATTAN,307 WEST 38TH STREET,10018.0,1,2024-12-30 00:00:00,N,N,N,N,N,N,N,N,,40.754946,-73.992175,4.0,3.0,115.0
16715,MANHATTAN,447 EAST 57 STREET,10022.0,1,2020-06-17 00:00:00,N,N,N,N,N,N,N,N,,40.757864,-73.961843,6.0,5.0,10601.0
16720,MANHATTAN,349 Fifth Ave,10016.0,1,2022-05-07 00:00:00,N,N,N,N,N,N,N,N,,40.748183,-73.984517,5.0,4.0,74.0
16722,MANHATTAN,565 PARK AVENUE,10065.0,1,2020-12-09 00:00:00,N,N,N,N,N,N,N,N,Y,40.764974,-73.968283,8.0,4.0,11402.0
16740,MANHATTAN,160 West 16th Street,10011.0,1,2021-07-22 00:00:00,N,N,N,N,N,N,N,N,,40.73937,-73.997525,4.0,3.0,81.0
16743,MANHATTAN,10 East 29th Street,10016.0,1,2024-06-05 00:00:00,N,N,N,N,N,N,N,N,,40.745004,-73.986164,5.0,4.0,74.0
16745,MANHATTAN,509 Madison Ave,10022.0,1,2021-02-22 00:00:00,N,N,N,N,N,N,N,N,,40.759555,-73.974346,5.0,4.0,102.0
16755,MANHATTAN,45 WEST   54 STREET,10019.0,1,2020-10-01 00:00:00,N,N,N,N,N,N,N,N,Y,40.761677,-73.976868,5.0,4.0,104.0
16756,MANHATTAN,40 WEST   57 STREET,10019.0,1,2020-05-10 00:00:00,N,N,N,N,N,N,N,N,Y,40.763538,-73.975352,5.0,4.0,11201.0
16765,MANHATTAN,430 West 34th Street,10001.0,1,2024-07-16 00:00:00,N,N,N,N,N,N,N,N,,40.753816,-73.997354,4.0,3.0,103.0
16766,MANHATTAN,428 West 26th Street,10001.0,1,2020-08-27 00:00:00,N,N,N,N,N,N,N,N,,40.749065,-74.001541,4.0,3.0,93.0
16777,MANHATTAN,160 West 73rd Street,10023.0,1,2022-12-12 00:00:00,N,N,N,N,N,N,N,N,,40.77878,-73.979942,7.0,6.0,157.0
16778,MANHATTAN,890 Broadway,10003.0,1,2022-02-13 00:00:00,N,N,N,N,N,N,N,N,,40.738604,-73.989911,5.0,2.0,52.0
16779,MANHATTAN,40 West 27th Street,10001.0,1,2023-07-08 00:00:00,N,N,N,N,N,N,N,N,,40.74487,-73.989693,5.0,3.0,58.0
16782,MANHATTAN,335 East 46th Street,10017.0,1,2022-04-12 00:00:00,N,N,N,N,N,N,N,N,,40.751998,-73.969426,6.0,4.0,90.0
16784,MANHATTAN,445 Park Ave,10022.0,1,2020-11-14 00:00:00,N,N,N,N,N,N,N,N,Y,40.76119,-73.971042,5.0,4.0,11203.0
16802,MANHATTAN,45 West 139th Street,10037.0,1,2021-07-07 00:00:00,N,N,N,N,N,N,N,N,,40.816099,-73.937604,10.0,9.0,214.0
16803,BROOKLYN,161 HENRY STREET,11201.0,1,2020-08-17 00:00:00,N,N,N,N,N,N,N,N,Y,40.695759,-73.993826,2.0,33.0,502.0
16804,MANHATTAN,160 East 38th Street,10016.0,1,2021-11-01 00:00:00,N,N,N,N,N,N,N,N,,40.74842,-73.976721,6.0,4.0,80.0
16805,QUEENS,33-28 Northern Boulevard,11101.0,1,2024-11-19 00:00:00,N,N,N,N,N,N,N,N,,40.752008,-73.929998,1.0,26.0,171.0
16807,BROOKLYN,336 FLATBUSH AVENUE,11238.0,1,2020-07-14 00:00:00,N,N,N,N,N,N,N,N,Y,40.676295,-73.971826,6.0,39.0,159.0
16809,MANHATTAN,165 EAST 35TH STREET,10016.0,1,2021-05-13 00:00:00,N,N,N,N,N,N,N,N,,40.746768,-73.978505,6.0,4.0,80.0
16811,MANHATTAN,1425 Madison Avenue,10029.0,1,2023-11-02 00:00:00,N,N,N,N,N,N,N,N,,40.788758,-73.953032,11.0,8.0,168.0
16812,MANHATTAN,339 EAST   58 STREET,10022.0,1,2020-08-27 00:00:00,N,N,N,N,N,N,N,N,Y,40.75944,-73.963488,6.0,5.0,108.0
16822,MANHATTAN,52 E BROADWAY,10002.0,1,2021-10-27 00:00:00,N,N,N,N,N,N,N,N,,40.713608,-73.995707,3.0,1.0,8.0
16836,MANHATTAN,20 EXCHANGE PLACE,10005.0,1,2020-11-16 00:00:00,N,N,N,N,N,N,N,N,,40.705634,-74.009378,1.0,1.0,7.0
16849,MANHATTAN,4 Washington Place,10003.0,1,2021-04-30 00:00:00,N,N,N,N,N,N,N,N,,40.729201,-73.994155,2.0,1.0,57.0
16851,MANHATTAN,345 East 57th Street,10022.0,1,2021-08-11 00:00:00,N,N,N,N,N,N,N,N,,40.75871,-73.96385,6.0,5.0,108.0
16854,MANHATTAN,500 5TH AVE,10110.0,2,2022-06-11 00:00:00,N,N,N,N,N,N,N,N,,40.753543,-73.980856,5.0,4.0,96.0
16855,MANHATTAN,136 East 57 Street,10022.0,1,2021-03-13 00:00:00,A,N,N,N,N,N,N,N,,40.760822,-73.968898,6.0,4.0,11203.0
16867,MANHATTAN,44 EAST   12 STREET,10003.0,1,2020-08-20 00:00:00,N,N,N,N,N,N,N,N,Y,40.733584,-73.992015,2.0,2.0,61.0
16876,MANHATTAN,515 East 71 Street,10021.0,1,2020-11-11 00:00:00,N,N,N,N,N,N,N,N,,40.765949,-73.953712,8.0,5.0,124.0
16881,QUEENS,45768 27th avenue,11102.0,1,2023-11-14 00:00:00,N,N,N,N,N,N,N,N,,40.774582,-73.932957,1.0,22.0,87.0
16892,MANHATTAN,210 West 78th Street,10024.0,1,2023-10-16 00:00:00,N,N,N,N,N,N,N,N,,40.782661,-73.979306,7.0,6.0,163.0
16900,BROOKLYN,1275 Linden Boulevard,11212.0,1,2021-06-18 00:00:00,N,N,N,N,N,N,N,N,,40.654161,-73.911699,17.0,42.0,890.0
16906,MANHATTAN,222 WEST 14 STREET,10011.0,1,2023-05-15 00:00:00,N,N,N,N,N,N,N,N,,40.738915,-74.000559,2.0,3.0,77.0
16908,MANHATTAN,300 West 49th Street,10019.0,1,2022-05-03 00:00:00,N,N,N,N,N,N,N,N,,40.761805,-73.986925,4.0,3.0,127.0
16915,BRONX,332 East 149th Street,10451.0,1,2021-11-08 00:00:00,N,N,N,N,N,N,N,N,,40.816797,-73.920508,1.0,17.0,65.0
16921,BROOKLYN,80 Willoughby Street,11201.0,1,2023-12-29 00:00:00,N,N,N,N,N,N,N,N,,40.692162,-73.985616,2.0,33.0,11.0
16937,MANHATTAN,250 West 89th Street,10024.0,1,2022-09-21 00:00:00,N,N,N,N,N,N,N,N,,40.790362,-73.975407,7.0,6.0,175.0
16940,BRONX,3900 Bailey Avenue,10463.0,1,2024-11-07 00:00:00,N,N,N,N,N,N,N,N,,40.885298,-73.895418,8.0,11.0,279.0
16946,MANHATTAN,24 WEST   30 STREET,10001.0,1,2020-09-26 00:00:00,N,N,N,N,N,N,N,N,Y,40.746415,-73.987589,5.0,4.0,76.0
16950,MANHATTAN,588 BROADWAY,10012.0,1,2020-08-18 00:00:00,N,N,N,N,N,N,N,N,Y,40.724831,-73.997269,2.0,1.0,43.0
16960,MANHATTAN,215 West 75th Street,10023.0,1,2022-10-06 00:00:00,N,N,N,N,N,N,N,N,,40.780817,-73.980794,7.0,6.0,163.0
16961,MANHATTAN,451 East 83 Street,10028.0,1,2024-10-31 00:00:00,N,N,N,N,N,N,N,N,,40.774454,-73.949652,8.0,5.0,136.0
16974,BROOKLYN,2951-33 West 33rd Street,11224.0,1,2021-11-09 00:00:00,N,N,N,N,N,N,N,N,,40.573698,-73.999327,13.0,47.0,342.0
16978,BROOKLYN,309 McDougal Street,11233.0,1,2022-07-25 00:00:00,N,N,N,N,N,N,N,N,,40.680596,-73.908289,16.0,37.0,369.0
16979,MANHATTAN,311 East 38th Street,10016.0,1,2021-11-04 00:00:00,N,N,N,N,N,N,N,N,,40.747041,-73.973416,6.0,4.0,78.0
16980,MANHATTAN,306 East 96th Street,10128.0,1,2023-10-19 00:00:00,N,N,N,N,N,N,N,N,,40.783855,-73.946189,8.0,5.0,15601.0
16982,MANHATTAN,140 WEST   55 STREET,10019.0,1,2020-12-02 00:00:00,N,N,N,N,N,N,N,N,Y,40.763629,-73.979593,5.0,4.0,137.0
16983,QUEENS,131-01 40th Road,11354.0,1,2023-06-16 00:00:00,N,N,N,N,N,N,N,N,,40.755876,-73.836155,7.0,20.0,871.0
17004,MANHATTAN,135 East 22nd Street,10010.0,1,2024-05-09 00:00:00,N,N,N,N,N,N,N,N,,40.738719,-73.984923,6.0,2.0,68.0
